"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.334321250E0,-4.169678390E-1,-1.310989261E-1,6.273468971E0,6.288677289E0
6.344361250E0,-4.583259523E-1,5.625195801E-2,6.269883156E0,6.286864222E0
6.354401250E0,-5.088053942E-1,2.295640856E-1,6.260150909E0,6.284987829E0
6.364441250E0,-5.666297078E-1,3.800531328E-1,6.245147228E0,6.282306385E0
6.374482250E0,-3.789127469E-1,2.727919221E-1,6.159844398E0,6.177513522E0
6.384522250E0,-3.634094074E-2,1.878927797E-1,6.125866890E0,6.128855482E0
6.394562250E0,-8.537505567E-2,5.400763750E-1,6.149497986E0,6.173758731E0
6.404603250E0,-1.679045707E-1,8.300901055E-1,6.153161526E0,6.211170444E0
6.414643250E0,-1.518292539E-2,6.871228218E-1,6.145808220E0,6.184118932E0
6.424683250E0,3.472461924E-2,4.771488905E-1,6.160645962E0,6.179193760E0
6.434693250E0,9.364519268E-2,4.466242790E-1,6.178922176E0,6.195750312E0
6.444733250E0,1.019961238E-1,5.971121788E-1,6.211705208E0,6.241171985E0
6.454773250E0,8.241203427E-2,7.583042979E-1,6.255691528E0,6.302022981E0
6.464814250E0,1.248800755E-1,8.011389375E-1,6.279139996E0,6.331272993E0
6.474854250E0,1.482935250E-1,6.964039803E-1,6.299025536E0,6.339139703E0
6.484894250E0,1.482408792E-1,6.571959853E-1,6.347929001E0,6.383579288E0
6.494935250E0,1.718884259E-1,6.888157129E-1,6.387545586E0,6.426877261E0
6.504975250E0,2.280411720E-1,6.890863776E-1,6.385966778E0,6.427084448E0
6.515015250E0,2.430398315E-1,6.187933087E-1,6.397643566E0,6.432092717E0
6.525055250E0,2.549647689E-1,4.982193410E-1,6.447930336E0,6.472173913E0
6.535096250E0,3.147961199E-1,4.488275647E-1,6.515185833E0,6.538209940E0
6.545136250E0,3.794978857E-1,4.561173320E-1,6.588551998E0,6.615215726E0
6.555176250E0,4.115484953E-1,4.236581922E-1,6.643026829E0,6.669232630E0
6.565217250E0,4.416686893E-1,1.998169422E-1,6.700613976E0,6.718126650E0
6.575257250E0,4.204590023E-1,6.774652749E-2,6.786212444E0,6.799562832E0
6.585297250E0,4.473007321E-1,1.169408113E-1,6.845250130E0,6.860845607E0
6.595337250E0,3.499949574E-1,8.359803259E-2,6.840834618E0,6.850292210E0
6.605347250E0,2.339275628E-1,1.597173363E-1,6.795127392E0,6.801028452E0
6.615387250E0,1.630706936E-1,3.590589464E-1,6.837785721E0,6.849148045E0
6.625428250E0,2.207146585E-1,2.681652904E-1,6.967751503E0,6.976402267E0
6.635468250E0,3.150627017E-1,2.268503159E-1,7.104689598E0,7.115289162E0
6.645516792E0,2.894646823E-1,9.923271090E-2,7.205307007E0,7.211801855E0
6.655557792E0,2.807665169E-1,2.294379286E-2,7.290969849E0,7.296409911E0
6.665597792E0,2.205037177E-1,-1.118818671E-2,7.369547844E0,7.372854433E0
6.675637792E0,1.052724570E-1,2.149519138E-2,7.439074993E0,7.439850878E0
6.685677792E0,5.721456930E-2,7.264386863E-2,7.494568825E0,7.495139259E0
6.695718792E0,-4.474893212E-3,2.489054501E-1,7.527620316E0,7.531735628E0
6.705758792E0,-8.076380193E-2,2.840009630E-1,7.595300674E0,7.601037539E0
6.715798792E0,-1.109544635E-1,1.761615574E-1,7.659824371E0,7.662653143E0
6.725839792E0,-1.323815584E-1,1.747927517E-1,7.707514763E0,7.710632996E0
6.735879792E0,-1.688322425E-1,2.542833388E-1,7.770810604E0,7.776802800E0
6.745919792E0,-1.936509460E-1,3.188940287E-1,7.836654663E0,7.845530600E0
6.755959792E0,-2.134547383E-1,3.028900027E-1,7.899664879E0,7.908350680E0
6.766000792E0,-1.931779683E-1,2.681984007E-1,7.941675186E0,7.948550363E0
6.776040792E0,-2.013024688E-1,2.094117701E-1,7.992545128E0,7.997821803E0
6.786050792E0,-1.915048510E-1,2.136471570E-1,8.073792458E0,8.078888777E0
6.796090792E0,-1.757522523E-1,3.088311851E-1,8.166070938E0,8.173798390E0
6.806130792E0,-1.394314617E-1,4.348422587E-1,8.235710144E0,8.248360473E0
6.816171792E0,-1.194391102E-1,4.751664996E-1,8.327687263E0,8.342087512E0
6.826211792E0,-2.366935462E-2,2.994036078E-1,8.408637047E0,8.413999034E0
6.836251792E0,-4.991720244E-2,2.393426448E-1,8.468596458E0,8.472125035E0
6.846291792E0,-9.564866126E-2,5.813514590E-1,8.500177383E0,8.520571209E0
6.856332792E0,-2.776547894E-2,5.769370198E-1,8.573246002E0,8.592681436E0
6.866372792E0,-1.658166572E-2,5.801138282E-1,8.603075027E0,8.622627612E0
6.876412792E0,3.583920002E-2,5.600653291E-1,8.614309311E0,8.632571026E0
6.886453792E0,1.332201660E-1,5.564961433E-1,8.619967461E0,8.638939437E0
6.896493792E0,2.268523723E-1,3.518865407E-1,8.604860306E0,8.615039583E0
6.906533792E0,2.098589689E-1,3.269992769E-1,8.566727638E0,8.575534487E0
6.916573792E0,2.561628222E-1,2.845857739E-1,8.567781448E0,8.576332981E0
6.926614792E0,2.102516145E-1,3.423186839E-1,8.632055283E0,8.641398395E0
6.936654792E0,2.325569093E-1,3.436556160E-1,8.694578171E0,8.704474221E0
6.946694792E0,2.450163811E-1,3.628638983E-1,8.729193687E0,8.740167371E0
6.956704792E0,3.067092896E-1,2.730096579E-1,8.744161606E0,8.753797293E0
6.966744792E0,3.171534836E-1,2.489563972E-1,8.804164886E0,8.813392364E0
6.976785792E0,3.124804497E-1,1.987052113E-1,8.883935928E0,8.891650318E0
6.986825792E0,3.390621543E-1,9.695824981E-2,8.933850288E0,8.940807851E0
6.996865792E0,3.266480863E-1,7.710944116E-2,8.937449455E0,8.943749080E0
7.006905792E0,2.786319256E-1,7.042816281E-2,8.877473831E0,8.882124605E0
7.016946792E0,1.105363965E-1,3.926544636E-2,8.847232819E0,8.848010433E0
7.026986792E0,1.065686718E-1,-7.108378410E-2,8.877947807E0,8.878871947E0
7.037026792E0,-6.424381584E-2,1.259643137E-1,8.903095245E0,8.904218058E0
7.047067792E0,-5.386178195E-2,7.358197868E-2,8.923008919E0,8.923474859E0
7.057107792E0,-4.866249114E-2,1.478274465E-1,8.913721085E0,8.915079616E0
7.067147792E0,-2.013561726E-1,2.062207162E-1,8.941258430E0,8.945902616E0
7.077187792E0,-3.199344575E-1,2.945372760E-1,8.962068558E0,8.972612947E0
7.087228792E0,-1.311403215E-1,8.169236779E-2,8.937288284E0,8.938623681E0
7.097268792E0,-1.063604131E-1,7.926649600E-2,8.943265915E0,8.944249602E0
7.107308792E0,-1.237750947E-1,9.721140563E-2,8.985445976E0,8.986824229E0
7.117349792E0,-9.278034419E-2,4.031348974E-3,9.047009468E0,9.047486102E0
7.127358792E0,-1.017860845E-1,2.574333921E-3,9.089145660E0,9.089715940E0
7.137399792E0,-2.038344294E-1,9.640362859E-2,9.120100975E0,9.122887916E0
7.147439792E0,-2.537856400E-1,2.228249311E-1,9.148351669E0,9.154583353E0
7.157479792E0,-2.126291543E-1,2.247338891E-1,9.156285286E0,9.161510613E0
7.167520792E0,-2.039170563E-1,1.666701138E-1,9.189271927E0,9.193045178E0
7.177560792E0,-2.627529204E-1,1.913661361E-1,9.260749817E0,9.266452788E0
7.187600792E0,-3.035632968E-1,1.158906668E-1,9.379245758E0,9.384872525E0
7.197640792E0,-3.592742085E-1,1.908783466E-1,9.431139946E0,9.439910655E0
7.207681792E0,-4.233052135E-1,1.260092407E-1,9.437185287E0,9.447514582E0
7.217721792E0,-4.762129188E-1,1.089777797E-1,9.445480347E0,9.458105195E0
7.227761792E0,-4.231112599E-1,1.731526256E-1,9.457704544E0,9.468747552E0
7.237801792E0,-2.910269797E-1,2.018545717E-1,9.504302979E0,9.510899909E0
7.247842792E0,-1.844676286E-1,1.511759013E-1,9.574717522E0,9.577687512E0
7.257882792E0,-1.183141768E-1,1.123954728E-1,9.683883667E0,9.685258585E0
7.267922792E0,1.312541962E-2,9.477211535E-2,9.752764702E0,9.753233995E0
7.277963792E0,8.166160434E-2,3.041176200E-1,9.770350456E0,9.775423478E0
7.288003792E0,8.326602168E-3,5.045880675E-1,9.808624268E0,9.821598061E0
7.298013792E0,-2.619648725E-2,3.682011366E-1,9.872333527E0,9.879232136E0
7.308053792E0,-7.290921174E-3,1.153661832E-1,9.906391144E0,9.907065560E0
7.318093792E0,-6.848038174E-3,1.130542904E-1,9.993506432E0,9.994148236E0
7.328134792E0,-1.896618120E-2,2.625916898E-1,1.009351921E1,1.009695222E1
7.338174792E0,-1.604125351E-1,2.726661563E-1,1.015789700E1,1.016282197E1
7.348214792E0,-2.046235353E-1,1.234142669E-2,1.021256351E1,1.021462073E1
7.358254792E0,-2.147962749E-1,1.105574816E-1,1.033713913E1,1.033996159E1
7.368295792E0,-2.120924741E-1,2.173991203E-1,1.047638607E1,1.048078769E1
7.378335792E0,-2.310342044E-1,1.460924447E-1,1.055074883E1,1.055428920E1
7.388375792E0,-1.859670877E-1,5.654170364E-2,1.055753040E1,1.055931953E1
7.398416792E0,-1.482354254E-1,1.333568543E-1,1.056322861E1,1.056511034E1
7.408456792E0,-3.909850419E-1,2.493254840E-1,1.065705681E1,1.066714078E1
7.418496792E0,-3.579373360E-1,3.601121902E-1,1.078780651E1,1.079974857E1
7.428536792E0,-4.129909873E-1,1.821158081E-1,1.089584064E1,1.090518551E1
7.438577792E0,-3.643673360E-1,1.835266501E-1,1.094403458E1,1.095163633E1
7.448617792E0,-3.229173720E-1,2.625279725E-1,1.098972130E1,1.099759841E1
7.458657792E0,-2.782143652E-1,2.117063403E-1,1.103219128E1,1.103772926E1
7.468697792E0,-2.347997874E-1,1.469593644E-1,1.109746456E1,1.110092103E1
7.478707792E0,-1.516556442E-1,9.186016023E-2,1.119744587E1,1.119884957E1
7.488748792E0,-4.595801607E-2,8.225392550E-2,1.130893230E1,1.130932481E1
7.498788792E0,6.682472676E-2,6.026796997E-3,1.134801483E1,1.134821318E1
7.508828792E0,1.613740027E-1,-1.027376764E-2,1.131386757E1,1.131502304E1
7.518868792E0,1.611071527E-1,1.855308861E-1,1.127702522E1,1.127970191E1
7.528909792E0,9.073093534E-2,3.678162694E-1,1.134981823E1,1.135613908E1
7.538949792E0,-2.871556208E-2,2.964350283E-1,1.145208168E1,1.145595361E1
7.548989792E0,-1.239924878E-1,3.309761286E-1,1.154216099E1,1.154757116E1
7.559030792E0,-1.343734860E-1,3.505676687E-1,1.157744312E1,1.158352896E1
7.569070792E0,-1.651595086E-1,4.159056544E-1,1.165628242E1,1.166486927E1
7.579110792E0,-2.028384358E-1,4.227310717E-1,1.177127743E1,1.178061192E1
7.589150792E0,-1.801366210E-1,3.481572866E-1,1.190409374E1,1.191054619E1
7.599191792E0,-1.509521008E-1,4.857729375E-1,1.193446827E1,1.194530430E1
7.609231792E0,-2.380766161E-2,5.460803509E-1,1.190401173E1,1.191655427E1
7.619271792E0,-2.441273071E-2,5.697934031E-1,1.194197464E1,1.195558526E1
7.629312792E0,-1.044699177E-1,6.179178357E-1,1.196534061E1,1.198174079E1
7.639352792E0,-3.432510421E-4,7.799482942E-1,1.202773380E1,1.205299547E1
7.649359292E0,1.872767061E-1,7.371702790E-1,1.213265419E1,1.215647113E1
7.659399292E0,3.633798361E-1,7.812165618E-1,1.220082474E1,1.223120879E1
7.669439292E0,2.032389194E-1,9.136495590E-1,1.219957256E1,1.223542530E1
7.679479292E0,1.559459716E-1,9.035692811E-1,1.216399860E1,1.219850887E1
7.689520292E0,1.077391207E-1,7.260172367E-1,1.219170475E1,1.221377802E1
7.699560292E0,-5.035065114E-2,7.330577970E-1,1.224732113E1,1.226934325E1
7.709600292E0,-2.671560049E-1,8.146236539E-1,1.225787354E1,1.228781704E1
7.719641292E0,-2.830236554E-1,7.548415661E-1,1.220970535E1,1.223629000E1
7.729681292E0,-8.042279631E-2,4.840317667E-1,1.217352962E1,1.218341406E1
7.739721292E0,2.844296396E-2,4.620415270E-1,1.223501301E1,1.224376718E1
7.749761292E0,-1.463484764E-2,5.785294771E-1,1.235520744E1,1.236875343E1
7.759802292E0,-1.187022030E-2,6.361307502E-1,1.242548180E1,1.244176037E1
7.769842292E0,4.359374940E-2,2.156404257E-1,1.244760323E1,1.244954727E1
7.779882292E0,-1.098472029E-1,3.428528458E-2,1.249614429E1,1.249667412E1
7.789923292E0,-3.658006787E-1,1.463361979E-1,1.257066822E1,1.257684078E1
7.799963292E0,-5.080299973E-1,2.284566313E-1,1.253675461E1,1.254912360E1
7.810003292E0,-6.634826064E-1,3.011692762E-1,1.254950428E1,1.257063920E1
7.820013292E0,-5.955336690E-1,3.208002448E-1,1.251427460E1,1.253254331E1
7.830053292E0,-7.659841180E-1,6.101096869E-1,1.259185410E1,1.262987550E1
7.840093292E0,-1.004896283E0,7.618715167E-1,1.278216362E1,1.284421938E1
7.850134292E0,-4.269657433E-1,3.027328849E-1,1.288877964E1,1.289940260E1
7.860174292E0,-3.947939575E-1,6.307104230E-1,1.294861698E1,1.296997840E1
7.870214292E0,-6.274425983E-1,3.974765241E-1,1.295586014E1,1.297713311E1
7.880255292E0,-4.504083991E-1,-1.318341941E-1,1.296704483E1,1.297553466E1
7.890295292E0,-2.825551629E-1,-8.386164904E-2,1.302425385E1,1.302758836E1
7.900335292E0,-1.764380485E-1,2.979433909E-2,1.316993713E1,1.317115265E1
7.910375292E0,-5.709826946E-1,8.209259510E-1,1.312814426E1,1.316617304E1
7.920416292E0,-8.670796156E-1,3.218413293E-1,1.309604359E1,1.312866202E1
7.930456292E0,-6.675558090E-1,5.129664540E-1,1.308261776E1,1.310967783E1
7.940496292E0,-3.843342364E-1,7.237830758E-1,1.305401516E1,1.307971278E1
7.950537292E0,-3.498527706E-1,4.933610857E-1,1.314837074E1,1.316227394E1
7.960577292E0,-5.693526268E-1,4.632692337E-1,1.322886372E1,1.324921190E1
7.970617292E0,-6.075999141E-1,5.636296868E-1,1.337806892E1,1.340371531E1
7.980657292E0,-6.012812853E-1,6.909386516E-1,1.342409039E1,1.345530149E1
7.990667292E0,-5.042534471E-1,8.115566969E-1,1.342757893E1,1.346152932E1
8.000707292E0,-4.132529497E-1,8.325684667E-1,1.341057301E1,1.344274587E1
8.010748292E0,-3.506160676E-1,8.540703058E-1,1.342582512E1,1.345753127E1
8.020788292E0,-2.370365262E-1,7.124098539E-1,1.348297215E1,1.350386063E1
8.030828292E0,5.603470653E-2,3.795825243E-1,1.367427731E1,1.367965945E1
8.040869292E0,1.546121389E-1,4.203757644E-1,1.376676273E1,1.377404722E1
8.050909292E0,1.814100295E-1,6.171613336E-1,1.374244499E1,1.375749222E1
8.060949292E0,2.789789438E-1,5.300083160E-1,1.368346405E1,1.369656623E1
8.070989292E0,3.047134578E-1,3.405160904E-1,1.365108776E1,1.365873342E1
8.081030292E0,2.245531082E-1,5.692443848E-1,1.371127892E1,1.372492742E1
8.091070292E0,-8.078733087E-2,4.480084181E-1,1.360724354E1,1.361485640E1
8.101110292E0,-4.377505183E-1,4.247396439E-2,1.343169212E1,1.343889069E1
8.111151292E0,-3.065480888E-1,-8.769677021E-3,1.347396374E1,1.347745330E1
8.121191292E0,-1.013798360E-2,2.075828612E-1,1.356502724E1,1.356661923E1
8.131231292E0,-1.365972776E-2,4.899567068E-1,1.373246765E1,1.374121217E1
8.141271292E0,7.693382353E-2,5.243564844E-1,1.371426105E1,1.372449725E1
8.151312292E0,1.823576838E-1,4.885429442E-1,1.365211391E1,1.366206949E1
8.161321292E0,2.118215561E-1,4.225295782E-1,1.369087124E1,1.369902752E1
8.171362292E0,1.040295437E-1,4.484438300E-1,1.368556976E1,1.369331018E1
8.181402292E0,-9.511578083E-2,5.464532375E-1,1.371681309E1,1.372802314E1
8.191442292E0,-4.102729857E-1,7.319456935E-1,1.372219658E1,1.374782701E1
8.201483292E0,-5.530623198E-1,4.334444702E-1,1.379122543E1,1.380911478E1
8.211523292E0,-5.083431005E-1,5.614692569E-1,1.377787685E1,1.379867932E1
8.221563292E0,-4.952360690E-1,6.061786413E-1,1.379540539E1,1.381759462E1
8.231603292E0,-5.433706641E-1,4.623119831E-1,1.370037365E1,1.371893663E1
8.241644292E0,-3.616106808E-1,3.343148530E-1,1.372958755E1,1.373841705E1
8.251684292E0,-2.380542159E-1,2.383769453E-1,1.380758572E1,1.381169492E1
8.261724292E0,1.133685336E-1,2.268816829E-1,1.387648964E1,1.387880731E1
8.271765292E0,2.229895592E-1,4.069281518E-1,1.400354671E1,1.401123247E1
8.281805292E0,1.773267388E-1,5.320339203E-1,1.408395100E1,1.409511194E1
8.291845292E0,2.856500447E-1,3.880079389E-1,1.406949711E1,1.407774467E1
8.301885292E0,3.793067634E-1,2.191829532E-1,1.414889717E1,1.415567752E1
8.311926292E0,3.537644148E-1,1.127139851E-1,1.428367996E1,1.428850471E1
8.321966292E0,3.700243533E-1,-1.135389879E-2,1.441208267E1,1.441683647E1
8.331976292E0,3.070940673E-1,-9.499542415E-2,1.452466393E1,1.452822057E1
8.342016292E0,2.692569196E-1,-1.370235682E-1,1.464099216E1,1.464410893E1
8.352056292E0,3.087275028E-1,-1.544104517E-1,1.479904175E1,1.480306698E1
8.362097292E0,-2.723427862E-2,-8.641356230E-2,1.499954891E1,1.499982255E1
8.372137292E0,-1.730465591E-1,-3.058261275E-1,1.515828800E1,1.516236030E1
8.382177292E0,-1.085812822E-1,-3.077715635E-1,1.523695374E1,1.524044856E1
8.392217292E0,-2.316608131E-1,-9.561488405E-3,1.531191254E1,1.531366787E1
8.402258292E0,-3.760707378E-1,2.333472967E-1,1.543572044E1,1.544206417E1
8.412298292E0,-9.676714242E-2,2.593499124E-1,1.560133743E1,1.560379300E1
8.422338292E0,-3.158094734E-2,2.333635986E-1,1.556147861E1,1.556326035E1
8.432379292E0,3.147907257E-1,-8.223809302E-2,1.559259319E1,1.559598727E1
8.442419292E0,4.940510392E-1,-1.001374573E-1,1.569793510E1,1.570602688E1
8.452459292E0,3.941836655E-1,3.853765726E-1,1.583539009E1,1.584498265E1
8.462499292E0,2.373202890E-1,7.277890444E-1,1.597140026E1,1.598973496E1
8.472540292E0,5.026269332E-2,9.587793946E-1,1.610509491E1,1.613368731E1
8.482580292E0,2.284918129E-1,4.982090890E-1,1.610831070E1,1.611763303E1
8.492620292E0,4.378969967E-1,3.701460660E-1,1.608321381E1,1.609343121E1
8.502661292E0,5.026312470E-1,5.071957707E-1,1.606503487E1,1.608089646E1
8.512670292E0,6.288117766E-1,4.983925447E-2,1.603873444E1,1.605113362E1
8.522711292E0,5.376568437E-1,-2.929327488E-1,1.598270798E1,1.599443149E1
8.532751292E0,4.446116388E-1,-2.753501236E-1,1.606316757E1,1.607167850E1
8.542791292E0,4.001373649E-1,-4.071001709E-1,1.623719788E1,1.624722854E1
8.552831292E0,1.619954109E-1,-2.558512688E-1,1.637393761E1,1.637673762E1
8.562872292E0,1.867239326E-1,2.052180767E-1,1.643197632E1,1.643431854E1
8.572912292E0,3.625202775E-1,4.485445619E-1,1.640297890E1,1.641311457E1
8.582952292E0,3.156771064E-1,6.140733361E-1,1.639262772E1,1.640716251E1
8.592993292E0,5.750465989E-1,4.033950865E-1,1.633294868E1,1.634804633E1
8.603033292E0,6.078503728E-1,4.160440266E-1,1.632919121E1,1.634579641E1
8.613073292E0,4.626091719E-1,5.317332745E-1,1.633569336E1,1.635089065E1
8.623113292E0,4.220178127E-1,4.102342427E-1,1.626812172E1,1.627876456E1
8.633154292E0,3.239705265E-1,1.148397774E-1,1.624710274E1,1.625073821E1
8.643217917E0,4.143124223E-1,8.856615983E-3,1.623986435E1,1.624515089E1
8.653257917E0,3.505123556E-1,-9.852352738E-2,1.628594780E1,1.629001724E1
8.663298917E0,1.637360901E-1,-2.607417405E-1,1.628894043E1,1.629184999E1
8.673338917E0,-1.512219198E-2,-3.426646292E-1,1.625227356E1,1.625589258E1
8.683348917E0,-2.245039046E-1,-3.387391269E-1,1.628201103E1,1.628708167E1
8.693388917E0,-3.784237206E-1,-3.565734029E-1,1.628197670E1,1.629027668E1
8.703428917E0,-4.862766862E-1,-2.960967422E-1,1.639212608E1,1.640201012E1
8.713468917E0,-4.504293799E-1,-5.455176532E-2,1.637378883E1,1.638007397E1
8.723509917E0,-4.046613574E-1,2.198821902E-1,1.630734825E1,1.631385013E1
8.733549917E0,-4.973112643E-1,1.785830110E-1,1.635052490E1,1.635906094E1
8.743589917E0,-3.980853558E-1,4.494619071E-1,1.630019569E1,1.631124973E1
8.753630917E0,-2.466230541E-1,5.266624093E-1,1.630101013E1,1.631138031E1
8.763670917E0,-1.280737668E-1,4.905065596E-1,1.622669601E1,1.623461312E1
8.773710917E0,1.286222339E-1,3.496647775E-1,1.615486908E1,1.615916471E1
8.783750917E0,4.055235982E-1,3.704853952E-1,1.610051155E1,1.610987837E1
8.793791917E0,2.304514647E-1,4.093098640E-1,1.614057732E1,1.614741089E1
8.803831917E0,-4.597746208E-2,2.133488655E-1,1.620815468E1,1.620962399E1
8.813871917E0,-2.597007453E-1,-8.359475434E-2,1.634742737E1,1.634970379E1
8.823912917E0,-2.893593013E-1,4.108434618E-1,1.642644119E1,1.643412582E1
8.833952917E0,-4.588503838E-1,2.499572635E-1,1.646266365E1,1.647095373E1
8.843992917E0,-2.510593832E-1,-1.273340881E-1,1.647377586E1,1.647618087E1
8.854002917E0,3.969247639E-2,-2.230924666E-1,1.661820984E1,1.661975463E1
8.864042917E0,-2.135250345E-2,-2.481405586E-1,1.663111496E1,1.663297972E1
8.874082917E0,1.214566454E-1,2.350719273E-2,1.655507660E1,1.655553882E1
8.884123917E0,1.015095636E-1,1.283435971E-1,1.659012413E1,1.659093110E1
8.894163917E0,-2.646870911E-2,2.014669180E-1,1.672428322E1,1.672551759E1
8.904203917E0,-1.630505323E-1,2.912657857E-1,1.675514793E1,1.675847259E1
8.914244917E0,-2.921167016E-1,4.859140515E-1,1.679352760E1,1.680309537E1
8.924284917E0,1.143279765E-2,4.140182734E-1,1.684473801E1,1.684982909E1
8.934324917E0,-4.102310538E-2,5.288087130E-1,1.697808456E1,1.698636739E1
8.944364917E0,-2.530381680E-1,6.143603325E-1,1.702413177E1,1.703709276E1
8.954405917E0,-4.131182283E-2,7.662109733E-1,1.699036026E1,1.700767849E1
8.964445917E0,-4.659872502E-2,9.370641708E-1,1.693841171E1,1.696437597E1
8.974485917E0,-3.830714151E-3,1.187402129E0,1.692407417E1,1.696567786E1
8.984526917E0,-9.480669349E-2,1.438468695E0,1.706715775E1,1.712793198E1
8.994566917E0,8.938688040E-2,1.242604733E0,1.720179176E1,1.724684598E1
9.004606917E0,2.119372934E-1,9.208826423E-1,1.732700157E1,1.735274980E1
9.014646917E0,3.749354184E-2,7.560237646E-1,1.745098686E1,1.746739592E1
9.024687917E0,1.165526807E-1,4.133888483E-1,1.752287674E1,1.752813978E1
9.034696917E0,1.381600201E-1,2.708237991E-2,1.762714767E1,1.762770991E1
9.044737917E0,-2.335168719E-1,-4.641260952E-2,1.776899529E1,1.777059025E1
9.054777917E0,-3.467757404E-1,-2.818855345E-1,1.790182686E1,1.790740399E1
9.064817917E0,-5.451045632E-1,6.275121868E-2,1.790984344E1,1.791824681E1
9.074858917E0,-5.947408080E-1,3.389634788E-1,1.795105553E1,1.796410330E1
9.084898917E0,-4.259105325E-1,4.438142478E-1,1.795861244E1,1.796914388E1
9.094938917E0,-2.188577354E-1,5.846458673E-1,1.782860184E1,1.783952782E1
9.104978917E0,-1.582535058E-1,6.891040802E-1,1.787575150E1,1.788972890E1
9.115019917E0,1.487851441E-1,7.841191292E-1,1.793302345E1,1.795077463E1
9.125059917E0,1.009481177E-1,6.346755624E-1,1.794870186E1,1.796020328E1
9.135099917E0,6.459204853E-2,4.871732891E-1,1.805565643E1,1.806234313E1
9.145140917E0,1.706181467E-2,4.427882433E-1,1.822043800E1,1.822582546E1
9.155180917E0,8.356128633E-2,3.062179685E-1,1.837178230E1,1.837452413E1
9.165220917E0,1.875081956E-1,8.679987788E-1,1.859237671E1,1.861357174E1
9.175260917E0,-1.207889915E-1,5.184079409E-1,1.876118469E1,1.876873432E1
9.185301917E0,-4.679626524E-1,4.616641998E-1,1.885710907E1,1.886856342E1
9.195341917E0,-5.493872166E-1,6.187896132E-1,1.894698715E1,1.896504809E1
9.205351917E0,-4.855025411E-1,5.909931064E-1,1.890102959E1,1.891649822E1
9.215391917E0,-4.412719309E-1,5.600739717E-1,1.897073364E1,1.898412860E1
9.225431917E0,-3.302804530E-1,8.588079214E-1,1.909151840E1,1.911367864E1
9.235472917E0,-1.390604526E-1,1.010986805E0,1.921184921E1,1.923893402E1
9.245512917E0,9.330859780E-2,1.220030308E0,1.952524185E1,1.956354390E1
9.255552917E0,2.973636985E-1,1.301342964E0,1.971308136E1,1.975822602E1
9.265592917E0,2.971951067E-1,1.044750571E0,1.970410347E1,1.973401941E1
9.275633917E0,7.384684682E-2,5.185078382E-1,1.946577454E1,1.947281906E1
9.285673917E0,2.533409595E-1,4.737344682E-1,1.941377258E1,1.942120418E1
9.295713917E0,1.024880782E-1,4.853531718E-1,1.934243393E1,1.934879381E1
9.305754917E0,-1.027790606E-1,3.524944782E-1,1.933871078E1,1.934219612E1
9.315794917E0,-3.118122816E-1,5.162472129E-1,1.921949959E1,1.922896000E1
9.325834917E0,-2.972171009E-1,3.818174601E-1,1.926267624E1,1.926875238E1
9.335874917E0,-1.196510643E-1,3.935538232E-1,1.920813560E1,1.921253951E1
9.345915917E0,2.508351207E-1,3.076796532E-1,1.921895790E1,1.922305719E1
9.355955917E0,3.881017566E-1,3.669921756E-1,1.925810432E1,1.926551033E1
9.365995917E0,3.622699380E-1,2.603296638E-1,1.923323631E1,1.923840924E1
9.376005917E0,2.784982920E-1,-2.024907246E-2,1.923874474E1,1.924077104E1
9.386045917E0,3.213091195E-1,-2.440808415E-1,1.931282997E1,1.931704471E1
9.396086917E0,3.544982970E-1,-4.953049123E-1,1.937785339E1,1.938742371E1
9.406126917E0,6.322872639E-1,-6.030499935E-1,1.944315529E1,1.946277843E1
9.416166917E0,5.405412316E-1,-3.735869229E-1,1.956231880E1,1.957335099E1
9.426207917E0,3.237077594E-1,-3.115222156E-1,1.954968452E1,1.955484589E1
9.436247917E0,-1.496831626E-1,-6.523870677E-2,1.954790688E1,1.954858881E1
9.446287917E0,-2.995517254E-1,-5.073285103E-1,1.969866562E1,1.970747423E1
9.456327917E0,-2.047948390E-1,-2.354452163E-1,1.979761696E1,1.980007608E1
9.466368917E0,-4.244129658E-1,-3.784703016E-1,1.985058022E1,1.985872355E1
9.476408917E0,-6.004453897E-1,-1.892917305E-1,1.984134865E1,1.985133452E1
9.486448917E0,-6.297172904E-1,3.449130952E-1,1.992783356E1,1.994076376E1
9.496488917E0,-9.931402206E-1,3.577618599E-1,2.002063560E1,2.004844560E1
9.506529917E0,-1.204352617E0,4.205788970E-1,2.010215759E1,2.014259397E1
9.516569917E0,-1.249238610E0,8.091611862E-1,2.022889137E1,2.028357427E1
9.526609917E0,-1.179032087E0,5.536087751E-1,2.035481071E1,2.039644377E1
9.536650917E0,-6.750798225E-1,8.858795166E-1,2.029466438E1,2.032520400E1
9.546690917E0,-4.067170918E-1,1.205194354E0,2.028727913E1,2.032711506E1
9.556700917E0,1.554678380E-2,7.330870032E-1,1.999646378E1,2.000990309E1
9.566740917E0,-4.213684797E-1,1.183017969E0,1.996582985E1,2.000528541E1
9.576780917E0,6.918397546E-1,-4.231414795E-1,1.967729568E1,1.969400052E1
9.586821917E0,6.344667077E-1,-2.712443173E-1,1.952233315E1,1.953452362E1
9.596861917E0,1.294246167E-1,-4.580804110E-1,1.940782928E1,1.941366596E1
