14.233,-21499,-816.64,-7720
14.267,-21482,-690.12,-7748
14.3,-21314,-775.68,-7666.9
14.333,-21604,-675.23,-7543.8
14.367,-21426,-942.04,-7723.4
14.4,-21561,-1150.3,-7495
14.433,-21530,-963.84,-7594.8
14.467,-21379,-1061.6,-7617.8
14.5,-21369,-956.1,-7462
14.533,-21465,-1251.6,-7494.8
14.567,-21427,-1085.8,-7474.6
14.6,-21606,-1235.3,-7492.9
14.633,-21491,-1302.8,-7513.8
14.667,-21605,-1392.7,-7480.2
14.7,-21258,-1359,-7502.4
14.733,-21323,-1352.2,-7380
14.767,-21441,-1622.6,-7746.6
14.8,-21337,-1513.9,-7660
14.833,-21378,-1881.8,-7367.5
14.867,-21490,-1744,-7374.7
14.9,-21368,-1712.3,-7072.6
14.933,-21424,-1935.6,-7243.2
14.967,-21224,-1932.8,-7369.6
15,-21377,-2081.2,-7343.2
15.033,-21173,-1960.9,-7276.9
15.067,-21406,-2049.3,-7183.7
15.1,-21293,-2177.9,-7203.2
15.133,-21437,-1929.3,-7153.5
15.167,-21242,-2316.4,-7112.1
15.2,-21370,-2509.2,-7038.3
15.233,-21247,-2422.5,-6872.8
15.267,-21302,-2365.7,-7028.9
15.3,-21290,-2362.7,-6937.4
15.333,-21372,-2541.2,-7101.9
15.367,-21325,-2523.5,-6848.2
15.4,-21278,-2560.2,-6846
15.433,-21227,-2708.6,-6885.2
15.467,-21226,-2606.5,-6777.1
15.5,-21407,-2728,-6972.1
15.533,-21214,-2692.8,-6784.9
15.567,-21261,-2837.8,-6642.8
15.6,-21319,-3017.7,-6792.8
15.633,-21348,-3008.5,-6647.2
15.667,-21261,-2933.8,-6650.2
15.7,-21185,-3204.9,-6692.1
15.733,-21174,-3223.7,-6669.1
15.767,-21182,-3291.7,-6650.8
15.8,-21178,-3336.3,-6423.4
15.833,-21271,-3330.1,-6548.2
15.867,-21359,-3406.3,-6470.3
15.9,-21275,-3382.4,-6443.7
15.933,-21320,-3368.3,-6424.4
15.967,-21438,-3456.9,-6348.2
16,-21097,-3493.2,-6106.6
16.033,-21255,-3792.9,-6133.1
16.067,-21002,-3870.3,-6326.5
16.1,-21121,-3602.5,-6088.5
16.133,-21158,-3784.2,-5968
16.167,-21187,-3861,-6152.2
16.2,-21231,-3843.7,-5944.5
16.233,-21215,-4301.6,-5944
16.267,-21357,-4036.5,-5918.8
16.3,-21290,-3991.2,-5695.1
16.333,-21371,-3921.5,-5871.4
16.367,-21232,-4185,-5850
16.4,-21245,-4171.3,-5790
16.433,-21371,-4280.5,-5783.1
16.467,-21140,-4216.7,-5712.3
16.5,-21429,-4187.4,-5667.4
16.533,-21177,-4419,-5584.7
16.567,-21225,-4331.8,-5670.1
16.6,-21143,-4197.9,-5606.6
16.633,-21152,-4529.9,-5587.3
16.667,-21159,-4518.7,-5568.9
16.7,-21239,-4570.8,-5543.9
16.733,-21142,-4767.5,-5360
16.767,-21026,-4964.1,-5510.9
16.8,-21257,-4794,-5367.7
16.833,-21145,-4703.1,-5080.7
16.867,-21093,-4840.8,-5116.2
16.9,-21020,-4889.9,-5123.6
16.933,-21152,-4899.6,-4937.8
16.967,-21166,-4793.2,-4859.5
17,-21120,-4962.2,-4951.1
17.033,-21078,-5158.1,-4816.9
17.067,-21104,-5222.1,-4816.8
17.1,-21162,-5103,-4757.1
17.133,-21071,-5174.4,-4846.6
17.167,-21141,-5208.2,-4850.5
17.2,-21028,-5180.3,-4640.1
17.233,-21147,-5407.4,-4519.6
17.267,-21035,-5371.6,-4588.9
17.3,-20991,-5192.7,-4584.1
17.333,-20898,-5511.3,-4589.5
17.367,-21114,-5482.9,-4425.2
17.4,-21198,-5452.7,-4289.6
17.433,-20912,-5462.2,-4226.3
17.467,-21051,-5650.7,-4163.6
17.5,-21071,-5773.3,-4205.1
